current_filename,full_path,old_filename,proposed_date,current_exif_date,directory,dir_year,file_modified,confidence,reasoning,date_differs,update_reason
IMG_20230108_124051.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124051.heic,IMG20230108_124051.heic,2023-01-08 12:40:51,NONE,2023/2023,2023,2023-01-08T12:40:51.857000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124055.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124055.heic,IMG20230108_124055.heic,2023-01-08 12:40:55,NONE,2023/2023,2023,2023-01-08T12:40:55.698000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124100.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124100.heic,IMG20230108_124100.heic,2023-01-08 12:41:00,NONE,2023/2023,2023,2023-01-08T12:41:00.161000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124106.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124106.heic,IMG20230108_124106.heic,2023-01-08 12:41:06,NONE,2023/2023,2023,2023-01-08T12:41:06.167000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124107.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124107.heic,IMG20230108_124107.heic,2023-01-08 12:41:07,NONE,2023/2023,2023,2023-01-08T12:41:07.521000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124116.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124116.heic,IMG20230108_124116.heic,2023-01-08 12:41:16,NONE,2023/2023,2023,2023-01-08T12:41:16.708000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124117.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124117.heic,IMG20230108_124117.heic,2023-01-08 12:41:17,NONE,2023/2023,2023,2023-01-08T12:41:17.991000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124136.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124136.heic,IMG20230108_124136.heic,2023-01-08 12:41:36,NONE,2023/2023,2023,2023-01-08T12:41:36.178000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_124138.heic,/Volumes/photo-1/2023/2023/IMG_20230108_124138.heic,IMG20230108_124138.heic,2023-01-08 12:41:38,NONE,2023/2023,2023,2023-01-08T12:41:38.082000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_131146.heic,/Volumes/photo-1/2023/2023/IMG_20230108_131146.heic,IMG20230108_131146.heic,2023-01-08 13:11:46,NONE,2023/2023,2023,2023-01-08T13:11:46.106000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_132726.heic,/Volumes/photo-1/2023/2023/IMG_20230108_132726.heic,IMG_20230108_132726.HEIC,2023-01-08 13:27:26,NONE,2023/2023,2023,2023-01-08T13:27:26.633000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_133349.heic,/Volumes/photo-1/2023/2023/IMG_20230108_133349.heic,IMG20230108_133349.heic,2023-01-08 13:33:49,NONE,2023/2023,2023,2023-01-08T13:33:49.533000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_133354.heic,/Volumes/photo-1/2023/2023/IMG_20230108_133354.heic,IMG20230108_133354.heic,2023-01-08 13:33:54,NONE,2023/2023,2023,2023-01-08T13:33:54.568000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_133355.heic,/Volumes/photo-1/2023/2023/IMG_20230108_133355.heic,IMG20230108_133355.heic,2023-01-08 13:33:55,NONE,2023/2023,2023,2023-01-08T13:33:55.550000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_143023.heic,/Volumes/photo-1/2023/2023/IMG_20230108_143023.heic,IMG20230108_143023.heic,2023-01-08 14:30:23,NONE,2023/2023,2023,2023-01-08T14:30:23.001000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_143027.heic,/Volumes/photo-1/2023/2023/IMG_20230108_143027.heic,IMG20230108_143027.heic,2023-01-08 14:30:27,NONE,2023/2023,2023,2023-01-08T14:30:27.278000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_145948.heic,/Volumes/photo-1/2023/2023/IMG_20230108_145948.heic,IMG20230108_145948.heic,2023-01-08 14:59:48,NONE,2023/2023,2023,2023-01-08T14:59:48.125000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_145951.heic,/Volumes/photo-1/2023/2023/IMG_20230108_145951.heic,IMG20230108_145951.heic,2023-01-08 14:59:51,NONE,2023/2023,2023,2023-01-08T14:59:51.688000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_145959.heic,/Volumes/photo-1/2023/2023/IMG_20230108_145959.heic,IMG20230108_145959.heic,2023-01-08 14:59:59,NONE,2023/2023,2023,2023-01-08T14:59:59.987000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_150002.heic,/Volumes/photo-1/2023/2023/IMG_20230108_150002.heic,IMG20230108_150002.heic,2023-01-08 15:00:02,NONE,2023/2023,2023,2023-01-08T15:00:02.625000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230108_150003.heic,/Volumes/photo-1/2023/2023/IMG_20230108_150003.heic,IMG20230108_150003.heic,2023-01-08 15:00:03,NONE,2023/2023,2023,2023-01-08T15:00:03.431000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230112_094523.heic,/Volumes/photo-1/2023/2023/IMG_20230112_094523.heic,IMG20230112_094523.heic,2023-01-12 09:45:23,NONE,2023/2023,2023,2023-01-12T09:45:23.099000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230114_141256.heic,/Volumes/photo-1/2023/2023/IMG_20230114_141256.heic,IMG_20230114_141256.HEIC,2023-01-14 14:12:56,NONE,2023/2023,2023,2023-01-14T14:12:56.075000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230114_181125.heic,/Volumes/photo-1/2023/2023/IMG_20230114_181125.heic,IMG20230114_181125.heic,2023-01-14 18:11:25,NONE,2023/2023,2023,2023-01-14T18:11:25.581000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230114_181135.heic,/Volumes/photo-1/2023/2023/IMG_20230114_181135.heic,IMG20230114_181135.heic,2023-01-14 18:11:35,NONE,2023/2023,2023,2023-01-14T18:11:35.374000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230115_094014.heic,/Volumes/photo-1/2023/2023/IMG_20230115_094014.heic,IMG20230115_094014.heic,2023-01-15 09:40:14,NONE,2023/2023,2023,2023-01-15T09:40:14,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230115_094015.heic,/Volumes/photo-1/2023/2023/IMG_20230115_094015.heic,IMG20230115_094015.heic,2023-01-15 09:40:15,NONE,2023/2023,2023,2023-01-15T09:40:15.388000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230115_094017.heic,/Volumes/photo-1/2023/2023/IMG_20230115_094017.heic,IMG20230115_094017.heic,2023-01-15 09:40:17,NONE,2023/2023,2023,2023-01-15T09:40:17.067000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230115_094018.heic,/Volumes/photo-1/2023/2023/IMG_20230115_094018.heic,IMG20230115_094018.heic,2023-01-15 09:40:18,NONE,2023/2023,2023,2023-01-15T09:40:18.644000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230115_094022.heic,/Volumes/photo-1/2023/2023/IMG_20230115_094022.heic,IMG20230115_094022.heic,2023-01-15 09:40:22,NONE,2023/2023,2023,2023-01-15T09:40:22.608000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230117_174343.heic,/Volumes/photo-1/2023/2023/IMG_20230117_174343.heic,IMG20230117_174343.heic,2023-01-17 17:43:43,NONE,2023/2023,2023,2023-01-17T17:43:43.398000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181022.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181022.heic,IMG20230118_181022.heic,2023-01-18 18:10:22,NONE,2023/2023,2023,2023-01-18T18:10:22.919000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181024.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181024.heic,IMG20230118_181024.heic,2023-01-18 18:10:24,NONE,2023/2023,2023,2023-01-18T18:10:24.013000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181026.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181026.heic,IMG20230118_181026.heic,2023-01-18 18:10:26,NONE,2023/2023,2023,2023-01-18T18:10:26.131000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181030.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181030.heic,IMG20230118_181030.heic,2023-01-18 18:10:30,NONE,2023/2023,2023,2023-01-18T18:10:30.962000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181032.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181032.heic,IMG20230118_181032.heic,2023-01-18 18:10:32,NONE,2023/2023,2023,2023-01-18T18:10:32.650000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181033.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181033.heic,IMG20230118_181033.heic,2023-01-18 18:10:33,NONE,2023/2023,2023,2023-01-18T18:10:33.482000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181038.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181038.heic,IMG20230118_181038.heic,2023-01-18 18:10:38,NONE,2023/2023,2023,2023-01-18T18:10:38.488000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181039.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181039.heic,IMG20230118_181039.heic,2023-01-18 18:10:39,NONE,2023/2023,2023,2023-01-18T18:10:39.112000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230118_181040.heic,/Volumes/photo-1/2023/2023/IMG_20230118_181040.heic,IMG20230118_181040.heic,2023-01-18 18:10:40,NONE,2023/2023,2023,2023-01-18T18:10:40.743000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230119_194456.heic,/Volumes/photo-1/2023/2023/IMG_20230119_194456.heic,IMG20230119_194456.heic,2023-01-19 19:44:56,NONE,2023/2023,2023,2023-01-19T19:44:56.480000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230119_194502.heic,/Volumes/photo-1/2023/2023/IMG_20230119_194502.heic,IMG20230119_194502.heic,2023-01-19 19:45:02,NONE,2023/2023,2023,2023-01-19T19:45:02.924000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230123_192326.heic,/Volumes/photo-1/2023/2023/IMG_20230123_192326.heic,IMG20230123_192326.heic,2023-01-23 19:23:26,NONE,2023/2023,2023,2023-01-23T19:23:26.319000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230123_195101.heic,/Volumes/photo-1/2023/2023/IMG_20230123_195101.heic,IMG20230123_195101.heic,2023-01-23 19:51:01,NONE,2023/2023,2023,2023-01-23T19:51:01.807000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230123_195103.heic,/Volumes/photo-1/2023/2023/IMG_20230123_195103.heic,IMG20230123_195103.heic,2023-01-23 19:51:03,NONE,2023/2023,2023,2023-01-23T19:51:03.937000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230123_195105.heic,/Volumes/photo-1/2023/2023/IMG_20230123_195105.heic,IMG20230123_195105.heic,2023-01-23 19:51:05,NONE,2023/2023,2023,2023-01-23T19:51:05.292000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230123_195111.heic,/Volumes/photo-1/2023/2023/IMG_20230123_195111.heic,IMG20230123_195111.heic,2023-01-23 19:51:11,NONE,2023/2023,2023,2023-01-23T19:51:11.809000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
IMG_20230123_195114.heic,/Volumes/photo-1/2023/2023/IMG_20230123_195114.heic,IMG20230123_195114.heic,2023-01-23 19:51:14,NONE,2023/2023,2023,2023-01-23T19:51:14.916000,HIGH,Old filename year (2023) matches directory (2023); Old filename date matches File Modified date; Directory year (2023) matches File Modified year,YES,No EXIF data
